id	TCGA-06-0125	TCGA-06-0190	TCGA-06-0210	TCGA-06-0211	TCGA-06-1804	TCGA-06-5408	TCGA-06-5410	TCGA-06-5411	TCGA-06-5412	TCGA-06-5413	TCGA-06-5414	TCGA-06-5415	TCGA-06-5416	TCGA-06-5417	TCGA-06-5418	TCGA-06-5856	TCGA-06-5858	TCGA-06-5859	TCGA-12-5295	TCGA-12-5299	TCGA-14-0781	TCGA-15-1444	TCGA-19-4065	TCGA-19-5960	TCGA-26-1442	TCGA-26-5132	TCGA-26-5133	TCGA-26-5134	TCGA-26-5135	TCGA-26-5136	TCGA-26-5139	TCGA-28-2510	TCGA-28-5204	TCGA-28-5207	TCGA-28-5208	TCGA-28-5209	TCGA-28-5213	TCGA-28-5215	TCGA-28-5216	TCGA-28-5218	TCGA-28-5220	TCGA-32-1980	TCGA-32-5222	TCGA-41-5651	TCGA-76-4925	TCGA-76-4926	TCGA-76-4927	TCGA-76-4928	TCGA-76-4929	TCGA-76-4931	TCGA-76-4932	TCGA-CS-4938	TCGA-CS-4941	TCGA-CS-4942	TCGA-CS-4943	TCGA-CS-4944	TCGA-CS-5390	TCGA-CS-5393	TCGA-CS-5394	TCGA-CS-5395	TCGA-CS-5396	TCGA-CS-5397	TCGA-CS-6186	TCGA-CS-6188	TCGA-CS-6290	TCGA-CS-6665	TCGA-CS-6666	TCGA-CS-6667	TCGA-CS-6668	TCGA-CS-6669	TCGA-CS-6670	TCGA-DB-5270	TCGA-DB-5273	TCGA-DB-5274	TCGA-DB-5275	TCGA-DB-5276	TCGA-DB-5277	TCGA-DB-5278	TCGA-DB-5279	TCGA-DB-5280	TCGA-DB-5281	TCGA-DB-A4X9	TCGA-DB-A4XA	TCGA-DB-A4XB	TCGA-DB-A4XC	TCGA-DB-A4XD	TCGA-DB-A4XE	TCGA-DB-A4XF	TCGA-DB-A4XG	TCGA-DB-A4XH	TCGA-DB-A64L	TCGA-DB-A64O	TCGA-DB-A64P	TCGA-DB-A64Q	TCGA-DB-A64R	TCGA-DB-A64S	TCGA-DB-A64U	TCGA-DB-A64V	TCGA-DB-A64W	TCGA-DB-A64X	TCGA-DB-A75K	TCGA-DB-A75L	TCGA-DB-A75M	TCGA-DB-A75O	TCGA-DB-A75P	TCGA-DH-5140	TCGA-DH-5141	TCGA-DH-5142	TCGA-DH-5143	TCGA-DH-5144	TCGA-DH-A669	TCGA-DH-A66B	TCGA-DH-A66D	TCGA-DH-A66F	TCGA-DH-A7UR	TCGA-DH-A7US	TCGA-DH-A7UT	TCGA-DH-A7UU	TCGA-DH-A7UV	TCGA-DU-5847	TCGA-DU-5849	TCGA-DU-5851	TCGA-DU-5852	TCGA-DU-5853	TCGA-DU-5854	TCGA-DU-5855	TCGA-DU-5870	TCGA-DU-5871	TCGA-DU-5872	TCGA-DU-5874	TCGA-DU-6392	TCGA-DU-6393	TCGA-DU-6394	TCGA-DU-6395	TCGA-DU-6396	TCGA-DU-6397	TCGA-DU-6399	TCGA-DU-6400	TCGA-DU-6401	TCGA-DU-6402	TCGA-DU-6403	TCGA-DU-6404	TCGA-DU-6405	TCGA-DU-6406	TCGA-DU-6407	TCGA-DU-6408	TCGA-DU-6410	TCGA-DU-6542	TCGA-DU-7006	TCGA-DU-7007	TCGA-DU-7008	TCGA-DU-7009	TCGA-DU-7010	TCGA-DU-7011	TCGA-DU-7012	TCGA-DU-7013	TCGA-DU-7014	TCGA-DU-7015	TCGA-DU-7018	TCGA-DU-7019	TCGA-DU-7290	TCGA-DU-7292	TCGA-DU-7294	TCGA-DU-7298	TCGA-DU-7299	TCGA-DU-7300	TCGA-DU-7301	TCGA-DU-7302	TCGA-DU-7304	TCGA-DU-7306	TCGA-DU-7309	TCGA-DU-8158	TCGA-DU-8161	TCGA-DU-8162	TCGA-DU-8163	TCGA-DU-8164	TCGA-DU-8165	TCGA-DU-8166	TCGA-DU-8167	TCGA-DU-8168	TCGA-DU-A5TP	TCGA-DU-A5TR	TCGA-DU-A5TS	TCGA-DU-A5TT	TCGA-DU-A5TU	TCGA-DU-A5TW	TCGA-DU-A5TY	TCGA-DU-A6S2	TCGA-DU-A6S3	TCGA-DU-A6S6	TCGA-DU-A6S7	TCGA-DU-A6S8	TCGA-DU-A76K	TCGA-DU-A76L	TCGA-DU-A76O	TCGA-DU-A76R	TCGA-DU-A7T6	TCGA-DU-A7T8	TCGA-DU-A7TA	TCGA-DU-A7TB	TCGA-DU-A7TC	TCGA-DU-A7TD	TCGA-DU-A7TG	TCGA-DU-A7TI	TCGA-DU-A7TJ	TCGA-E1-5302	TCGA-E1-5303	TCGA-E1-5304	TCGA-E1-5305	TCGA-E1-5307	TCGA-E1-5311	TCGA-E1-5318	TCGA-E1-5319	TCGA-E1-5322	TCGA-E1-A7YD	TCGA-E1-A7YE	TCGA-E1-A7YH	TCGA-E1-A7YI	TCGA-E1-A7YJ	TCGA-E1-A7YK	TCGA-E1-A7YL	TCGA-E1-A7YM	TCGA-E1-A7YN	TCGA-E1-A7YO	TCGA-E1-A7YQ	TCGA-E1-A7YS	TCGA-E1-A7YU	TCGA-E1-A7YV	TCGA-E1-A7YW	TCGA-E1-A7YY	TCGA-E1-A7Z2	TCGA-E1-A7Z3	TCGA-E1-A7Z4	TCGA-E1-A7Z6	TCGA-EZ-7264	TCGA-FG-5962	TCGA-FG-5963	TCGA-FG-5964	TCGA-FG-5965	TCGA-FG-6688	TCGA-FG-6689	TCGA-FG-6690	TCGA-FG-6691	TCGA-FG-6692	TCGA-FG-7634	TCGA-FG-7636	TCGA-FG-7637	TCGA-FG-7638	TCGA-FG-7641	TCGA-FG-7643	TCGA-FG-8181	TCGA-FG-8182	TCGA-FG-8185	TCGA-FG-8186	TCGA-FG-8187	TCGA-FG-8188	TCGA-FG-8189	TCGA-FG-8191	TCGA-FG-A4MT	TCGA-FG-A4MU	TCGA-FG-A4MW	TCGA-FG-A4MX	TCGA-FG-A4MY	TCGA-FG-A60J	TCGA-FG-A60K	TCGA-FG-A60L	TCGA-FG-A6IZ	TCGA-FG-A6J1	TCGA-FG-A6J3	TCGA-FG-A70Y	TCGA-FG-A70Z	TCGA-FG-A710	TCGA-FG-A711	TCGA-FG-A713	TCGA-FG-A87N	TCGA-FG-A87Q	TCGA-FN-7833	TCGA-HT-7467	TCGA-HT-7468	TCGA-HT-7469	TCGA-HT-7470	TCGA-HT-7471	TCGA-HT-7472	TCGA-HT-7473	TCGA-HT-7474	TCGA-HT-7475	TCGA-HT-7476	TCGA-HT-7477	TCGA-HT-7478	TCGA-HT-7479	TCGA-HT-7480	TCGA-HT-7481	TCGA-HT-7482	TCGA-HT-7483	TCGA-HT-7485	TCGA-HT-7601	TCGA-HT-7602	TCGA-HT-7603	TCGA-HT-7604	TCGA-HT-7605	TCGA-HT-7606	TCGA-HT-7607	TCGA-HT-7608	TCGA-HT-7609	TCGA-HT-7610	TCGA-HT-7611	TCGA-HT-7616	TCGA-HT-7620	TCGA-HT-7676	TCGA-HT-7677	TCGA-HT-7680	TCGA-HT-7681	TCGA-HT-7684	TCGA-HT-7686	TCGA-HT-7687	TCGA-HT-7688	TCGA-HT-7689	TCGA-HT-7690	TCGA-HT-7691	TCGA-HT-7692	TCGA-HT-7693	TCGA-HT-7694	TCGA-HT-7695	TCGA-HT-7854	TCGA-HT-7855	TCGA-HT-7856	TCGA-HT-7857	TCGA-HT-7858	TCGA-HT-7860	TCGA-HT-7873	TCGA-HT-7874	TCGA-HT-7875	TCGA-HT-7877	TCGA-HT-7879	TCGA-HT-7880	TCGA-HT-7881	TCGA-HT-7882	TCGA-HT-7884	TCGA-HT-7902	TCGA-HT-8010	TCGA-HT-8011	TCGA-HT-8012	TCGA-HT-8013	TCGA-HT-8015	TCGA-HT-8018	TCGA-HT-8019	TCGA-HT-8104	TCGA-HT-8105	TCGA-HT-8106	TCGA-HT-8107	TCGA-HT-8108	TCGA-HT-8109	TCGA-HT-8110	TCGA-HT-8111	TCGA-HT-8113	TCGA-HT-8114	TCGA-HT-8558	TCGA-HT-8563	TCGA-HT-8564	TCGA-HT-A4DS	TCGA-HT-A4DV	TCGA-HT-A5R5	TCGA-HT-A5R7	TCGA-HT-A5R9	TCGA-HT-A5RA	TCGA-HT-A5RB	TCGA-HT-A5RC	TCGA-HT-A614	TCGA-HT-A615	TCGA-HT-A616	TCGA-HT-A617	TCGA-HT-A618	TCGA-HT-A619	TCGA-HT-A61B	TCGA-HT-A61C	TCGA-HT-A74H	TCGA-HT-A74J	TCGA-HT-A74K	TCGA-HT-A74L	TCGA-HT-A74O	TCGA-HW-7486	TCGA-HW-7487	TCGA-HW-7489	TCGA-HW-7490	TCGA-HW-7491	TCGA-HW-7493	TCGA-HW-7495	TCGA-HW-8319	TCGA-HW-8320	TCGA-HW-8321	TCGA-HW-8322	TCGA-HW-A5KJ	TCGA-HW-A5KK	TCGA-HW-A5KL	TCGA-HW-A5KM	TCGA-IK-7675	TCGA-IK-8125	TCGA-KT-A74X	TCGA-KT-A7W1	TCGA-P5-A5ET	TCGA-P5-A5EU	TCGA-P5-A5EV	TCGA-P5-A5EW	TCGA-P5-A5EX	TCGA-P5-A5EY	TCGA-P5-A5EZ	TCGA-P5-A5F0	TCGA-P5-A5F1	TCGA-P5-A5F2	TCGA-P5-A5F4	TCGA-P5-A5F6	TCGA-P5-A72U	TCGA-P5-A72W	TCGA-P5-A72X	TCGA-P5-A72Z	TCGA-P5-A730	TCGA-P5-A731	TCGA-P5-A733	TCGA-P5-A735	TCGA-P5-A736	TCGA-P5-A737	TCGA-P5-A77W	TCGA-P5-A77X	TCGA-P5-A780	TCGA-P5-A781	TCGA-QH-A65R	TCGA-QH-A65S	TCGA-QH-A65V	TCGA-QH-A65X	TCGA-QH-A65Z	TCGA-QH-A6CU	TCGA-QH-A6CV	TCGA-QH-A6CW	TCGA-QH-A6CX	TCGA-QH-A6CY	TCGA-QH-A6CZ	TCGA-QH-A6X3	TCGA-QH-A6X4	TCGA-QH-A6X5	TCGA-QH-A6X8	TCGA-QH-A6X9	TCGA-QH-A6XA	TCGA-QH-A6XC	TCGA-QH-A86X	TCGA-R8-A6MK	TCGA-R8-A6ML	TCGA-R8-A6MO	TCGA-R8-A6YH	TCGA-R8-A73M	TCGA-RY-A840	TCGA-RY-A843	TCGA-RY-A845	TCGA-S9-A6TS	TCGA-S9-A6TU	TCGA-S9-A6TV	TCGA-S9-A6TW	TCGA-S9-A6TX	TCGA-S9-A6TY	TCGA-S9-A6TZ	TCGA-S9-A6U0	TCGA-S9-A6U1	TCGA-S9-A6U2	TCGA-S9-A6U5	TCGA-S9-A6U6	TCGA-S9-A6U8	TCGA-S9-A6U9	TCGA-S9-A6UA	TCGA-S9-A6UB	TCGA-S9-A6WD	TCGA-S9-A6WE	TCGA-S9-A6WG	TCGA-S9-A6WH	TCGA-S9-A6WI	TCGA-S9-A6WL	TCGA-S9-A6WM	TCGA-S9-A6WN	TCGA-S9-A6WO	TCGA-S9-A6WP	TCGA-S9-A6WQ	TCGA-S9-A7IQ	TCGA-S9-A7IS	TCGA-S9-A7IX	TCGA-S9-A7IY	TCGA-S9-A7IZ	TCGA-S9-A7J0	TCGA-S9-A7J1	TCGA-S9-A7J2	TCGA-S9-A7J3	TCGA-S9-A7QW	TCGA-S9-A7QX	TCGA-S9-A7QY	TCGA-S9-A7QZ	TCGA-S9-A7R1	TCGA-S9-A7R2	TCGA-S9-A7R3	TCGA-S9-A7R4	TCGA-S9-A7R7	TCGA-S9-A7R8	TCGA-TM-A7C3	TCGA-TM-A7C4	TCGA-TM-A7C5	TCGA-TM-A7CA	TCGA-TM-A7CF	TCGA-TM-A84C	TCGA-TM-A84F	TCGA-TM-A84G	TCGA-TM-A84L	TCGA-TM-A84M	TCGA-TM-A84O	TCGA-TQ-A7RF	TCGA-TQ-A7RG	TCGA-TQ-A7RH	TCGA-TQ-A7RI	TCGA-TQ-A7RJ	TCGA-TQ-A7RK	TCGA-TQ-A7RM	TCGA-TQ-A7RN	TCGA-TQ-A7RO	TCGA-TQ-A7RP	TCGA-TQ-A7RQ	TCGA-TQ-A7RR	TCGA-TQ-A7RS	TCGA-TQ-A7RU	TCGA-TQ-A7RV	TCGA-TQ-A7RW	TCGA-VM-A8C8	TCGA-VM-A8C9	TCGA-VM-A8CA	TCGA-VM-A8CE	TCGA-VM-A8CH	TCGA-VV-A829	TCGA-VV-A86M	TCGA-VW-A7QS	TCGA-WH-A86K	TCGA-WY-A859	TCGA-WY-A85A	TCGA-WY-A85B
ENSG00000177738	1.267927293	1.194574539	1.117434181	0.619370948	5.900172776	2.556135129	1.178907223	1.64753885	2.709884212	2.364827444	1.260265893	0.614183797	2.785373342	0.56644021	1.059416556	2.241479659	1.881394122	3.55180177	0.829521379	1.16924742	1.022564421	0.440551565	1.357868164	1.489666809	0.668949781	0.663718843	0.313035215	0.44547719	1.197446141	2.721985339	1.071075115	0.700129451	2.42607467	1.434101144	1.161014529	1.455606778	2.411801992	1.215017525	1.020407659	0.83980952	2.216410509	0.791495158	1.228642956	1.749632938	0.59907788	1.27936663	1.831976773	0.47343696	3.164196412	1.568704696	0.425968557	0.375548323	1.003129851	0.456872149	0.507981907	0.334250295	0.755927641	0.627030484	0.594800901	1.651076355	0.502131621	0.91388103	2.786153436	0.741109195	0.486770577	0.578066858	0.434591291	0.725916139	0.842394094	0.272078389	0.458323752	0.388115697	0.301303327	0.700940843	0.598427919	0.513798708	0.694591126	0.449201355	0.409276944	0.620371663	0.474507609	0.53063131	0.391373297	0.615357455	0.481427698	0.415834133	0.643882417	0.583048159	0.609940966	0.45107559	0.383296228	0.842761663	0.567493976	0.594545327	0.656681187	0.533979016	0.651490918	0.402248419	0.534722006	0.397604445	0.808073019	0.563886773	0.416133753	0.980703374	0.810419187	0.724174259	0.445502152	0.528232728	0.334150342	0.540600621	0.470006011	0.453169447	0.550688146	0.495838419	0.921032648	0.538021205	0.518418243	0.991927776	0.596142622	2.554225207	0.583462328	0.76298006	1.320143643	0.470042234	1.287702683	0.648395736	0.712197195	0.440815107	0.538611011	0.747172568	1.607070691	0.777331248	0.832912502	0.411518327	0.728624439	0.775358011	0.582165905	0.558879589	0.726279196	1.391203799	2.096414982	1.407921301	1.92497279	1.238006421	0.444332702	1.600964423	0.683396976	0.655053756	1.68444527	0.58472622	0.423040198	0.534083053	0.654647569	0.468209988	1.31082667	2.164432444	0.63043471	0.519345242	0.618657996	0.51439802	3.633073695	1.284892151	0.542664266	0.65812032	0.578003491	0.482471471	0.541955367	0.523491846	0.579779756	0.400591721	0.399896418	3.199582139	2.470724502	0.64551489	0.722257517	0.80175774	3.25315349	0.510421797	0.667891641	0.90716835	0.511814131	0.414098505	0.572389632	3.000225531	0.412804662	0.591456143	1.072863041	0.562284059	0.532041657	0.461683625	0.671302404	0.484461766	0.762627942	1.274550997	0.520757019	0.430367945	0.436344988	0.507961783	1.133684532	1.530349108	0.320452829	2.253333003	0.376906581	0.595430737	1.970054474	0.308097506	0.581808343	0.339769302	0.41508249	0.456743979	0.540771382	0.566523206	0.594058136	0.549118478	2.337049404	0.76375502	0.578206044	0.523522798	1.661305596	0.641788611	1.789514952	1.47112854	1.266448263	0.857109614	0.919367773	0.854642193	0.490298306	0.976913444	0.676625734	0.347626705	0.829095341	0.436427884	0.44039285	0.554438264	0.542737724	0.578072871	0.846862053	0.533583583	0.404189299	2.356074125	0.467040345	0.578823648	0.502984227	1.265064492	0.641064431	0.334441556	0.694959423	0.341704937	0.445233901	0.796174082	0.228703782	0.887187735	1.110756143	0.477780723	0.484844938	0.566453675	0.331941316	0.39462065	0.401550349	1.073416225	1.058576212	0.487629773	0.721631512	0.417413926	0.630554148	0.497273404	0.525121781	0.410815014	0.611758604	0.449317825	1.083627851	0.568635142	0.35233086	0.441764061	1.821566921	1.464850464	0.568994	0.549592026	0.590022556	4.911250785	0.423574844	0.777898661	0.686089363	0.731333642	0.345013294	0.437258667	0.44017261	0.581857936	0.670846742	0.648959422	0.682587225	0.488275948	0.536913248	0.569712134	0.396299025	0.602314232	0.442318106	0.193046926	0.586467331	0.406963817	0.572169265	0.456244507	0.438227414	0.543731479	0.533296704	0.703570384	0.696292878	0.707380705	0.418991504	0.8608761	0.833308796	0.416863348	0.350707312	0.546897907	0.768251591	0.397091789	0.58366145	0.529866602	0.36486899	0.351057275	1.267233768	0.490314832	0.451559295	1.031351153	0.868925337	0.474711983	0.880361912	0.570497333	1.452188245	0.773707424	0.518246016	0.580127025	0.526975021	0.665170793	0.36663223	0.516390282	0.92270948	0.574529767	0.615581181	0.451308169	2.674278043	0.770748791	0.893344912	0.357328918	0.529998954	0.229062227	1.129146456	1.077788855	0.924248726	0.407956926	0.731740102	0.559995547	0.887324652	0.555902418	0.313260602	0.57052568	0.375593151	0.675782425	1.731795833	0.728022183	0.482729707	0.326352324	0.430783744	0.875210776	1.895745494	0.618361033	0.760968522	0.439612439	0.56914229	0.306638412	0.881024658	0.517510702	0.544018343	0.816049749	1.272711613	0.956542398	0.658622862	0.36265352	0.555426998	0.364171846	0.586578258	0.560318058	0.406495668	0.556573493	0.599757092	0.463615953	0.481384488	0.704715049	0.65407221	0.720352921	0.786697193	0.378804236	1.025186357	0.577782982	0.696771153	0.766237199	0.542768881	0.575067904	1.358593411	0.387496779	0.593213774	0.582588219	0.43767115	0.412465068	0.252200331	0.67540507	0.386891707	0.579392326	0.493807287	0.415644959	0.342593475	0.998029355	0.212213043	0.783503124	0.5932517	0.62070545	0.431694058	0.630242585	0.433235626	0.579166339	0.696221922	0.577479738	0.462662314	0.672101559	0.482803526	0.649199187	0.410156282	0.392575703	0.356997219	0.525078969	0.370663244	1.062242269	0.595912501	0.678631789	0.316547877	0.428209614	0.749332123	0.91510533	0.4383283	0.553383134	0.526900138	0.489393553	0.824098952	0.680945397	0.383957222	0.752483984	0.700798019	0.779090358	0.262676949	0.362517364	0.501435849	0.549844454	0.592917215	0.658898543	0.482461718	0.637766897	0.658956194	0.525351874	0.705704379	1.557278981	0.743158684	0.524426686	0.433745714	0.522107546	0.570390779	0.602804835	0.58284897	0.649943605	0.519061369	0.616644605	0.836623763	0.542025948	0.321321335	0.669860069	1.34060106	0.521367637	0.60891267	0.609901303	0.602783515	0.287947677	0.422819989	1.010458062	0.524585512	0.539029078	0.760816859	0.607624378	0.768164587	0.622437913	0.438972695	0.756848363	0.414228669	0.653804416	0.658366645	1.62872776	0.761743167	0.708738436	0.762085454	0.810817511	1.079382568	0.390264001	0.634666285	0.512588062	0.383023697	0.29275391	0.709438911	1.836956757	0.625891591	0.791788485	0.672632857	0.546153983	0.570517959	0.832636984	0.560923293	0.53557345	0.581365465	0.588998969	1.365297004	0.595511757	1.601060089	0.681635058	0.617383172	0.531219288	0.599434221	0.654202818	0.797668051	0.493781928	0.485849109	0.424908618	0.565509599	0.754741537	0.606118777	0.525367517	0.391879355	0.506855451	0.441054642	0.470423553	0.735745593
ENSG00000222041	5.801055607	11.86555725	11.15288476	9.447481854	1.379885626	4.318323244	7.437631652	10.58169635	10.27893181	12.86462945	8.691866934	8.385480667	10.75180297	1.773990568	13.39070822	8.616739117	3.719805802	1.752009561	5.073203902	12.6704722	20.8108105	0.761109605	13.43838478	1.087367191	0.520679626	4.604442419	3.171603324	0.946293038	13.40976155	8.811218403	8.476474902	4.096893204	14.36970021	1.967481054	13.22517493	10.08395046	8.911348554	3.755607263	6.428120283	5.296848201	2.238555378	8.65207375	7.574367569	2.662108869	11.69175421	3.182800076	10.70055885	11.69869409	2.669201017	4.92981371	8.718533681	0.127240128	1.728529853	0.304887445	0.401154452	0.143245722	0.362776154	0.365486598	0.155367393	0.468535005	0.418602428	2.705197098	0.27076636	3.614905083	0.479748753	1.188515291	0.777306309	0.203065933	0.209489288	1.140018558	0.377827424	0.690620054	0.575520124	1.433080355	0.471542252	0.479124535	0.559702241	0.403864901	0.355825785	0.176238514	0.991864813	0.097257572	0.271597522	0.190800574	0.323716693	0.135974524	0.442075144	0.483999459	0.63649817	0.148723992	0.392077429	0.596946159	0.481088642	0.116798975	0.239962205	0.324141263	0.2450972	0.727478024	0.708180231	0.460794336	1.20405377	0.512106951	0.200860073	0.182498833	1.804640728	0.859691554	0.177839034	0.5378972	0.551792654	0.09477408	0.600342047	0.936954403	0.623039606	0.122237779	0.948941476	0.252519	0.963358449	0.128201053	0.229147453	2.064455787	0.505043109	0.733520363	4.939883619	0.260515453	2.746362674	0.355412318	0.381173584	0.192827051	0.350358317	0.626916017	4.719562658	0.257078271	1.080421531	0.296341443	0.593489491	0.274182086	0.382584371	0.414609509	0.313405293	10.52093424	1.745751677	1.148329554	2.777676771	8.57206474	0.200541109	0.306928754	0.605649039	0.791093451	11.06017345	0.763775469	0.606087062	0.303251016	0.756075325	0.995044625	1.990943194	3.529948085	0.460928731	0.285357715	0.511115138	0.676402882	2.683937755	2.933985927	0.321066557	0.320653443	0.216799211	0.501281605	0.407975813	0.989402576	0.521637096	0.189164205	0.42573747	1.419058223	1.452330359	1.815593533	0.361846385	0.423638353	2.555889974	0.477036944	0.690226241	0.542791525	9.286490135	0.97430759	0.348315044	1.615630731	1.100331626	0.147849761	2.204184506	0.89365909	0.321973374	0.356895551	0.362431009	0.477806186	0.647746209	15.05188615	0.304515759	0.20913516	3.653172015	0.205426161	0.461656735	0.43865414	0.573304297	3.683738862	0.649973509	0.639790175	3.457199848	0.475151552	0.247469987	0.265544907	0.35580842	0.318951159	0.6028798	2.320751899	0.168477865	0.371644585	1.199832008	1.258606673	0.179405832	5.653947988	2.910805573	0.76634871	1.944456622	0.411439017	1.394415162	0.599093382	4.216212041	0.149159952	0.338694948	0.500996269	0.122318936	0.989811297	0.503710952	1.587457626	0.159746862	0.127018451	0.187701292	0.646216563	2.245380718	1.070236705	0.761365449	2.253876904	0.409320977	0.137340477	0.180819284	6.073517373	3.020668294	0.320389453	0.383651252	0.39462661	0.338836997	0.922005623	1.457019068	0.164026524	0.103719918	0.376109168	0.190594343	0.374679264	1.409904091	0.817840428	0.408746961	6.673599772	2.238108612	0.442512491	0.212293623	0.113017091	0.191408307	0.720183398	0.564161179	0.502210283	2.75816654	0.18066889	5.404100368	1.120933595	0.165763656	0.610259246	2.688635627	1.517635767	0.536046615	0.471822066	0.254179478	1.011319551	0.565172044	1.38408382	0.269905409	0.240015104	0.392260557	0.351996212	1.479781232	0.813213953	1.03687991	0.184600097	0.492189085	0.177391849	0.178533209	0.831613532	0.101677786	0.930389675	0.146023925	1.627616836	0.145784649	0.454768413	0.957250821	0.609531331	0.103653707	0.193465588	0.449412892	0.215793181	1.613711059	0.17934164	0.251422352	0.347009954	0.833132194	0.498344874	0.413694095	1.076437094	0.432692927	0.730371368	0.165411902	1.555451584	2.473221527	0.166837181	0.965696697	0.535460744	0.425341639	0.331327385	0.139222334	0.571293842	7.448917304	0.332421372	1.503642198	0.239477994	0.620598063	0.451689022	0.366529273	0.330111491	0.630538175	0.861534925	19.35124672	0.199023549	0.247554438	0.292813834	2.595994904	0.232301155	0.193159819	1.524610152	2.353304706	0.793164357	2.845998686	2.019503442	1.736607075	0.941375793	0.184676813	0.570608299	1.83567555	0.207946839	0.842673888	0.376594738	0.838983262	0.821184315	1.166758521	7.412790508	0.442751732	0.591094244	0.827475661	0.303702538	5.420312112	0.390824928	3.052178445	0.434008596	0.292113511	0.8389284	1.479178138	0.799079432	0.48232889	1.078248341	10.23663965	0.877276168	0.387968379	5.83993586	0.17989924	0.796181738	0.165498588	0.626381267	0.672901909	0.61858127	0.384160485	0.689254778	0.361550666	0.322733002	0.204228656	0.485269758	0.294983823	0.54302317	1.290781205	0.114308647	0.783883218	0.356852743	0.81854285	0.3594316	5.234828216	0.249544949	2.113384372	0.167895669	0.117268789	1.689673988	1.22123014	0.300178683	0.630271703	0.444306919	0.41045036	0.970326176	0.608763717	2.41049522	0.296519968	0.300500269	0.567268484	0.51768916	2.831098564	0.109401591	0.191746203	0.26653208	0.145049614	0.257369577	0.318173649	0.42640058	0.305900929	0.471045094	0.338923563	0.248262316	1.227464511	0.15365267	0.153860613	2.400777383	0.323725663	1.627241612	0.376023391	0.236945902	0.229916934	0.087023825	0.180422567	0.137889719	0.196123023	0.159716007	3.023597432	0.223430211	0.235210242	0.266879333	0.242130711	0.206887193	0.215445033	0.22592745	0.40248096	0.247766582	0.626579332	0.273097758	1.787587886	0.715870284	0.155197849	0.29045565	0.175177405	4.200899397	0.264577654	0.132867793	0.819018854	0.508756459	0.179608517	0.273965071	4.436354549	0.0537356	0.13955816	0.258589124	2.040995867	0.200756441	1.07786943	1.368188909	3.709555313	0.864710937	0.110234163	0.541082859	0.340905502	0.612970099	2.956106468	2.126021566	0.22278921	0.35973584	0.304381955	0.172171135	0.111861496	0.294234447	0.103153048	0.281054715	0.242366288	0.18554992	0.388806617	0.550178835	0.141651939	0.580182016	1.661520706	0.185033727	1.632497502	1.287285831	0.273800883	0.403300173	0.402003857	5.649241924	0.731019504	0.228253687	0.440330402	0.224126032	0.327680443	0.125797312	0.210172701	0.273308951	0.164885927	0.236245002	0.145394988	1.128085758	0.150097177	0.401961542	0.258630653	0.235397243	0.281084535	0.168566801	0.376014096	0.161833849	0.209777088	0.172717908	3.479420872	1.252401977	0.511827493	0.317027498	0.576108251	0.609406677	0.460475498	0.355788787	0.723870154	0.248360715	0.343446896
